5426,0.65,-9.43,1.65,54.13,13.69,82.81
5447,2.03,-6.77,0.41,61.13,20.12,82.50
5469,3.12,-6.10,1.13,65.69,24.25,82.19
5490,3.97,-5.54,1.82,70.00,28.12,81.69
5512,5.07,-5.33,1.99,73.81,31.81,80.81
5536,5.38,-4.57,0.71,77.44,35.31,80.19
5557,7.11,-4.45,4.68,81.94,39.94,79.12
5578,8.01,-2.18,-0.06,84.00,42.88,78.75
5600,9.30,-1.02,0.55,85.56,44.81,78.25
5621,9.34,-1.17,1.55,86.37,45.81,77.81
5646,8.85,-1.13,0.78,86.31,46.06,77.50
5668,8.31,-2.40,2.81,84.94,45.25,76.81
5689,8.23,-1.87,2.26,83.19,44.31,76.44
5713,8.30,-1.54,1.46,81.00,42.94,76.19
5737,7.20,-2.21,0.07,77.00,39.75,75.87
5758,5.70,-3.83,1.28,74.31,36.94,75.62
5779,3.74,-6.89,3.67,71.56,34.19,75.50
5800,4.14,-6.35,2.76,68.69,32.00,75.19
5822,5.23,-4.76,1.32,65.69,29.94,74.75
5847,3.18,-5.87,0.64,62.75,27.44,74.50
5868,1.69,-7.94,3.72,58.75,23.25,74.37
5893,2.41,-6.37,1.58,56.19,20.94,74.19
5913,1.76,-6.12,2.59,53.56,18.44,74.19
5940,2.19,-5.39,2.06,48.94,14.06,74.00
5961,0.87,-4.56,2.15,45.06,10.00,73.75
5984,-1.38,-6.31,4.53,40.19,4.94,73.44
6007,-4.68,-9.93,5.13,31.69,-2.69,72.12
6029,-4.95,-9.10,1.72,26.81,-6.63,69.87
6050,-5.06,-7.77,3.70,22.56,-10.56,67.87
6072,-5.85,-8.67,6.92,18.12,-14.69,66.06
6096,-7.29,-9.68,6.64,13.63,-18.50,63.75
6118,-8.56,-9.63,4.70,7.69,-23.62,60.50
6139,-8.79,-10.05,7.12,4.19,-26.75,59.50
6161,-7.46,-8.31,7.81,0.88,-29.44,58.63
6182,-9.19,-9.49,5.42,357.63,-31.94,57.06
6204,-10.06,-11.10,6.73,354.81,-34.31,55.31
6227,-9.23,-10.57,7.41,352.31,-36.00,53.88
6250,-7.87,-6.43,5.61,349.00,-37.50,51.56
6279,-8.54,-6.66,4.49,346.63,-38.56,49.94
6300,-8.00,-6.55,5.05,343.13,-40.25,47.81
6322,-7.82,-5.10,5.22,340.88,-41.38,46.25
6343,-7.80,-5.32,5.71,338.63,-42.44,44.50
6365,-8.75,-6.01,5.85,336.44,-43.25,43.00
6388,-8.66,-6.74,5.06,333.63,-43.69,40.50
6410,-8.34,-5.33,3.69,332.50,-43.88,38.38
6430,-9.94,-7.48,3.47,331.69,-44.50,37.00
6452,-11.04,-8.00,5.40,331.31,-45.44,37.06
6474,-10.92,-7.49,6.87,331.50,-45.88,37.81
6498,-10.43,-6.61,6.53,332.25,-45.75,38.63
6520,-9.88,-6.25,5.95,334.13,-44.81,40.38
6547,-9.30,-5.90,5.96,335.81,-43.88,41.94
6571,-8.01,-4.50,5.65,338.69,-42.19,44.81
6591,-7.42,-4.57,5.57,340.56,-41.13,47.00
6612,-6.89,-5.41,5.62,342.44,-40.06,49.25
6636,-6.53,-5.92,5.04,344.31,-38.94,51.56
6658,-6.72,-6.74,4.30,346.38,-37.75,54.38
6680,-6.41,-6.91,5.13,349.75,-35.88,59.50
6701,-6.02,-6.48,5.46,352.25,-34.31,62.63
6722,-5.56,-6.43,5.67,354.81,-32.56,65.12
6746,-5.40,-7.45,4.38,357.31,-30.50,67.12
6767,-5.53,-7.69,3.33,0.12,-28.19,69.00
6790,-4.55,-7.82,3.72,4.56,-24.50,72.50
6813,-3.99,-7.40,3.56,7.63,-21.94,74.56
6838,-3.47,-8.60,4.19,10.63,-19.31,76.25
6859,-2.81,-8.52,3.87,13.69,-16.44,77.50
6881,-1.99,-8.07,1.09,18.25,-11.75,79.00
6902,-1.37,-8.52,1.39,21.56,-8.75,80.31
6923,-0.96,-8.30,1.20,25.06,-5.69,81.69
6946,-0.96,-8.34,0.39,28.62,-2.75,83.06
6968,-0.68,-9.41,0.41,32.44,0.00,84.75
6990,-0.07,-9.18,3.67,38.81,4.38,87.00
7012,1.05,-8.90,-0.04,42.50,7.56,87.94
7032,0.70,-9.48,-0.28,46.31,10.81,88.44
7054,0.82,-8.05,-2.34,50.56,14.31,89.31
7079,2.62,-7.38,-0.79,57.50,18.81,90.75
7102,4.04,-8.02,2.50,61.25,21.37,90.62
7122,4.46,-7.26,-0.83,63.81,23.75,90.62
7145,4.12,-7.65,-0.95,66.12,25.81,90.44
7166,3.62,-8.23,-1.05,68.69,27.81,90.37
7190,4.71,-7.77,1.30,72.50,30.75,90.44
7211,6.58,-5.67,-0.25,74.19,32.56,90.25
7235,6.20,-5.31,-0.44,75.44,34.06,89.69
7256,5.37,-6.19,2.47,76.44,35.25,88.87
7280,6.52,-5.14,1.00,77.06,36.50,88.31
7302,8.27,-2.87,1.22,77.37,38.19,87.25
7323,8.89,-1.53,1.13,76.81,38.69,86.31
7345,9.38,-0.49,0.75,75.00,38.19,85.44
7369,7.84,-1.12,-0.24,72.06,36.44,84.62
7392,4.32,-4.52,1.38,66.62,32.06,83.06
7412,2.67,-8.02,3.08,62.88,29.00,81.94
7434,3.44,-7.62,2.42,59.25,26.31,81.06
7454,3.02,-7.09,2.68,55.69,23.87,80.25
7478,2.96,-7.40,3.09,51.94,21.44,79.19
7501,2.83,-6.83,2.77,45.56,17.56,76.87
7523,1.15,-7.12,3.47,41.13,14.69,75.25
7543,0.38,-8.26,4.02,36.81,11.88,73.94
7565,0.15,-7.41,2.44,32.88,9.56,72.31
7588,1.35,-5.54,2.70,29.12,7.50,69.94
7610,1.56,-3.83,2.83,25.44,5.44,67.12
7631,-0.78,-5.51,3.90,19.81,1.50,63.13
7656,-3.58,-9.01,4.89,15.94,-1.63,60.69
